REGION_NAME,LW_B,LENGTH_CONVERSION_FACTOR,LMAX,LATITUDE,LONGITUDE,OBS_YEAR,SITEVISITID,DATE_,HABITAT_CODE,REPLICATEID,COMMONNAME,GENUS,SCIENTIFIC_NAME,MAX_HEIGHT,COMPLEXITY,SUBSTRATE_HEIGHT_0,SUBSTRATE_HEIGHT_20,SUBSTRATE_HEIGHT_50,SUBSTRATE_HEIGHT_100,SUBSTRATE_HEIGHT_150,OTHERBENTHIC,TAXONNAME,DEPTH,HARD_CORAL,MA,TA,CCA,SAND,OTHER,TRAINING_YN,OBS_TYPE,TROPHIC_MONREP,TROPHIC,ISLAND,SITE,REEF_ZONE,DEPTH_BIN,DIVER,REP,METHOD,SPECIES,COUNT,SIZE_,FAMILY,COMMONFAMILYALL,LW_A
NWHI,3.0602,1,40,28.38399,-178.309543,2024,57171,22-Sep-24,SAG,2000001189,Yellowstripe goatfish,Mulloidichthys,Mulloidichthys flavolineatus,2.5,,,,,,,,Mulloidichthys flavolineatus,6.7056,,,,,,,0,F,SECONDARY,MI,Kure,KUR-4276,,,SRL,A,nSPC,MUFL,6,17,Mullidae,Goatfish,0.0089
NWHI,3,1,33,28.38399,-178.309543,2024,57171,22-Sep-24,SAG,2000001189,Sidespot goatfish,Parupeneus,Parupeneus pleurostigma,2.5,,,,,,,,Parupeneus pleurostigma,6.7056,,,,,,,0,T,SECONDARY,MI,Kure,KUR-4276,,,SRL,A,nSPC,PAPL,1,14,Mullidae,Goatfish,0.0119
NWHI,3.109,1,70,28.38399,-178.309543,2024,57171,22-Sep-24,SAG,2000001189,Ember parrotfish,Scarus,Scarus rubroviolaceus,2.5,,,,,,,,Scarus rubroviolaceus,6.7056,,,,,,,0,T,PRIMARY,H,Kure,KUR-4276,,,SRL,A,nSPC,SCRU,2,22,Scaridae,Parrotfish,0.0136
NWHI,2.9895,1,20,28.38399,-178.309543,2024,57171,22-Sep-24,SAG,2000001189,Ornate butterflyfish,Chaetodon,Chaetodon ornatissimus,2.5,,,,,,,,Chaetodon ornatissimus,6.7056,,,,,,,0,T,SECONDARY,Cor,Kure,KUR-4276,,,SRL,A,nSPC,CHOR,1,13,Chaetodontidae,Butterflyfish,0.0296
NWHI,3.05,1,55,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,1,,,,,,,,Bodianus albotaeniatus,11.8872,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,BOAL,1,35,Labridae,Wrasse,0.01202
NWHI,3.05,1,55,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,1,,,,,,,,Bodianus albotaeniatus,11.8872,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,BOAL,1,30,Labridae,Wrasse,0.01202
NWHI,2.88627,0.9,112,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Green jobfish,Aprion,Aprion virescens,1,,,,,,,,Aprion virescens,11.8872,,,,,,,0,N,PISCIVORE,Pisc,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,APVI,1,45,Lutjanidae,Snapper,0.02297
NWHI,2.88627,0.9,112,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Green jobfish,Aprion,Aprion virescens,1,,,,,,,,Aprion virescens,11.8872,,,,,,,0,N,PISCIVORE,Pisc,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,APVI,2,55,Lutjanidae,Snapper,0.02297
NWHI,2.96931,1,40,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Daisy parrotfish,Chlorurus,Chlorurus spilurus,1,,,,,,,,Chlorurus spilurus,11.8872,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,CHSL,5,10,Scaridae,Parrotfish,0.02431
NWHI,2.96931,1,40,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Daisy parrotfish,Chlorurus,Chlorurus spilurus,1,,,,,,,,Chlorurus spilurus,11.8872,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,CHSL,10,12,Scaridae,Parrotfish,0.02431
NWHI,3,1,62,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Spectacled parrotfish,Chlorurus,Chlorurus perspicillatus,1,,,,,,,,Chlorurus perspicillatus,11.8872,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,CHPE,1,35,Scaridae,Parrotfish,0.0204
NWHI,3,1,62,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Spectacled parrotfish,Chlorurus,Chlorurus perspicillatus,1,,,,,,,,Chlorurus perspicillatus,11.8872,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,CHPE,1,15,Scaridae,Parrotfish,0.0204
NWHI,3,1,62,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001192,Spectacled parrotfish,Chlorurus,Chlorurus perspicillatus,1,,,,,,,,Chlorurus perspicillatus,11.8872,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-1013,,,ARG,A,nSPC,CHPE,1,30,Scaridae,Parrotfish,0.0204
NWHI,3,1,15,27.77449,-175.893774,2024,57242,26-Sep-24,PAV,2000001173,Vanderbilt's chromis,Chromis,Chromis vanderbilti,0.5,,,,,,,,Chromis vanderbilti,7.9248,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4718,,,JR1,A,nSPC,CHVA,15,4,Pomacentridae,Damselfish,0.0258
NWHI,3,1,15,27.77449,-175.893774,2024,57242,26-Sep-24,PAV,2000001173,Vanderbilt's chromis,Chromis,Chromis vanderbilti,0.5,,,,,,,,Chromis vanderbilti,7.9248,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4718,,,JR1,A,nSPC,CHVA,10,3,Pomacentridae,Damselfish,0.0258
NWHI,2.96931,1,40,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Daisy parrotfish,Chlorurus,Chlorurus spilurus,2,,,,,,,,Chlorurus spilurus,11.8872,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,CHSL,1,25,Scaridae,Parrotfish,0.02431
NWHI,3.05,1,55,27.77449,-175.893774,2024,57242,26-Sep-24,PAV,2000001173,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,0.5,,,,,,,,Bodianus albotaeniatus,7.9248,,,,,,,0,F,SECONDARY,MI,Pearl & Hermes,PHR-4718,,,JR1,A,nSPC,BOAL,1,25,Labridae,Wrasse,0.01202
NWHI,2.86581,1,40,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Sailfin tang,Zebrasoma,Zebrasoma velifer,2,,,,,,,,Zebrasoma velifer,11.8872,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,ZEVE,2,22,Acanthuridae,Surgeonfish,0.03425
NWHI,3,1,24,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Spotted surgeonfish,Ctenochaetus,Ctenochaetus strigosus,2,,,,,,,,Ctenochaetus strigosus,11.8872,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,CTST,5,13,Acanthuridae,Surgeonfish,0.022
NWHI,2.9895,1,20,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Ornate butterflyfish,Chaetodon,Chaetodon ornatissimus,2,,,,,,,,Chaetodon ornatissimus,11.8872,,,,,,,0,I,SECONDARY,Cor,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,CHOR,1,12,Chaetodontidae,Butterflyfish,0.0296
NWHI,3.0602,1,40,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Yellowstripe goatfish,Mulloidichthys,Mulloidichthys flavolineatus,2,,,,,,,,Mulloidichthys flavolineatus,11.8872,,,,,,,0,N,SECONDARY,MI,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,MUFL,11,12,Mullidae,Goatfish,0.0089
NWHI,3.097,0.9,26,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Saddle wrasse,Thalassoma,Thalassoma duperrey,2,,,,,,,,Thalassoma duperrey,11.8872,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,THDU,2,12,Labridae,Wrasse,0.0123
NWHI,3.097,0.9,26,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Saddle wrasse,Thalassoma,Thalassoma duperrey,2,,,,,,,,Thalassoma duperrey,11.8872,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,THDU,3,6,Labridae,Wrasse,0.0123
NWHI,3.097,0.9,26,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Saddle wrasse,Thalassoma,Thalassoma duperrey,2,,,,,,,,Thalassoma duperrey,11.8872,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,THDU,1,9,Labridae,Wrasse,0.0123
NWHI,3.05,1,55,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Hawaiian Hogfish,Bodianus,Bodianus albotaeniatus,2,,,,,,,,Bodianus albotaeniatus,11.8872,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,BOAL,1,30,Labridae,Wrasse,0.01202
NWHI,3.175,0.88,19,27.906447,-175.889221,2024,57244,27-Sep-24,AGR,2000001172,Hawaiian chromis,Chromis,Chromis ovalis,2,,,,,,,,Chromis ovalis,11.8872,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-1013,,,MP1,A,nSPC,CHOV,40,9,Pomacentridae,Damselfish,0.0229
NWHI,2.88627,0.9,112,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Green jobfish,Aprion,Aprion virescens,0.6,,,,,,,,Aprion virescens,14.3256,,,,,,,0,N,PISCIVORE,Pisc,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,APVI,1,70,Lutjanidae,Snapper,0.02297
NWHI,2.9321,1,22,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Gilded triggerfish,Xanthichthys,Xanthichthys auromarginatus,0.6,,,,,,,,Xanthichthys auromarginatus,14.3256,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,XAAU,1,25,Balistidae,Triggerfish,0.0277
NWHI,2.9321,1,22,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Gilded triggerfish,Xanthichthys,Xanthichthys auromarginatus,0.6,,,,,,,,Xanthichthys auromarginatus,14.3256,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,XAAU,1,28,Balistidae,Triggerfish,0.0277
NWHI,3.121,0.85,22,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Hawaiian anthias,Pseudanthias,Pseudanthias thompsoni,0.6,,,,,,,,Pseudanthias thompsoni,14.3256,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,PSTH,10,8,Serranidae,Anthias,0.0155
NWHI,3,1,65,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Yellowstripe coris,Coris,Coris flavovittata,0.6,,,,,,,,Coris flavovittata,14.3256,,,,,,,0,N,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,COFL,1,3,Labridae,Wrasse,0.0352
NWHI,2.168,1,15,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Two-spot wrasse,Oxycheilinus,Oxycheilinus bimaculatus,0.6,,,,,,,,Oxycheilinus bimaculatus,14.3256,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,OXBI,3,7,Labridae,Wrasse,0.093
NWHI,3.1563,1,14,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Eight-lined wrasse,Pseudocheilinus,Pseudocheilinus octotaenia,0.6,,,,,,,,Pseudocheilinus octotaenia,14.3256,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,PSOC,1,9,Labridae,Wrasse,0.0138
NWHI,3.231,1,10,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Hawaiian cleaner wrasse,Labroides,Labroides phthirophagus,0.6,,,,,,,,Labroides phthirophagus,14.3256,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,LAPH,2,5,Labridae,Wrasse,0.0059
NWHI,3.097,0.9,26,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Saddle wrasse,Thalassoma,Thalassoma duperrey,0.6,,,,,,,,Thalassoma duperrey,14.3256,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,THDU,5,8,Labridae,Wrasse,0.0123
NWHI,3.097,0.9,26,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Saddle wrasse,Thalassoma,Thalassoma duperrey,0.6,,,,,,,,Thalassoma duperrey,14.3256,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,THDU,1,13,Labridae,Wrasse,0.0123
NWHI,3.097,0.9,26,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Saddle wrasse,Thalassoma,Thalassoma duperrey,0.6,,,,,,,,Thalassoma duperrey,14.3256,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,THDU,2,10,Labridae,Wrasse,0.0123
NWHI,3,1,15,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Belted wrasse,Stethojulis,Stethojulis balteata,0.6,,,,,,,,Stethojulis balteata,14.3256,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,STBA,1,5,Labridae,Wrasse,0.015
NWHI,2.724,0.97,25,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Masked angelfish,Genicanthus,Genicanthus personatus,0.6,,,,,,,,Genicanthus personatus,14.3256,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,GEPE,1,11,Pomacanthidae,Angelfish,0.0669
NWHI,2.724,0.97,25,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Masked angelfish,Genicanthus,Genicanthus personatus,0.6,,,,,,,,Genicanthus personatus,14.3256,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,GEPE,2,13,Pomacanthidae,Angelfish,0.0669
NWHI,3,1,12,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Redbarred hawkfish,Cirrhitops,Cirrhitops fasciatus,0.6,,,,,,,,Cirrhitops fasciatus,14.3256,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,CIFA,1,7,Cirrhitidae,Hawkfish,0.017
NWHI,3.175,0.88,19,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Hawaiian chromis,Chromis,Chromis ovalis,0.6,,,,,,,,Chromis ovalis,14.3256,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,CHOV,5,6,Pomacentridae,Damselfish,0.0229
NWHI,2.822,1,14,27.790732,-175.863469,2024,57243,26-Sep-24,PAV,2000001174,Crowned puffer,Canthigaster,Canthigaster coronata,0.6,,,,,,,,Canthigaster coronata,14.3256,,,,,,,0,N,PRIMARY,H,Pearl & Hermes,PHR-4602,,,JR1,A,nSPC,CACO,1,8,Tetraodontidae,Pufferfish,0.0424
NWHI,2.977,0.89,165,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Giant trevally,Caranx,Caranx ignobilis,1.3,,,,,,,,Caranx ignobilis,15.24,,,,,,,0,I,PISCIVORE,Pisc,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,CAIG,2,110,Carangidae,Jack,0.023
NWHI,2.88627,0.9,112,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Green jobfish,Aprion,Aprion virescens,1.3,,,,,,,,Aprion virescens,15.24,,,,,,,0,I,PISCIVORE,Pisc,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,APVI,1,70,Lutjanidae,Snapper,0.02297
NWHI,3.373,0.85,370,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Galapagos shark,Carcharhinus,Carcharhinus galapagensis,1.3,,,,,,,,Carcharhinus galapagensis,15.24,,,,,,,0,I,PISCIVORE,Pisc,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,CAGA,1,220,Carcharhinidae,Requiem,0.0023
NWHI,2.854,0.88,75,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Sleek unicornfish,Naso,Naso hexacanthus,1.3,,,,,,,,Naso hexacanthus,15.24,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,NAHE,2,15,Acanthuridae,Surgeonfish,0.04244108
NWHI,3.15059,0.95,75,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Kyphosus species,Kyphosus,,4.5,,,,,,,,Kyphosus sp,15.8496,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,CHUB,20,22,Kyphosidae,Chub,0.01285
NWHI,2.9895,1,14,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Sunburst butterflyfish,Chaetodon,Chaetodon kleinii,1.3,,,,,,,,Chaetodon kleinii,15.24,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,CHKL,1,8,Chaetodontidae,Butterflyfish,0.0296
NWHI,3.15059,0.95,75,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Kyphosus species,Kyphosus,,4.5,,,,,,,,Kyphosus sp,15.8496,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,CHUB,20,25,Kyphosidae,Chub,0.01285
NWHI,3,1,86,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Spotted knifejaw,Oplegnathus,Oplegnathus punctatus,4.5,,,,,,,,Oplegnathus punctatus,15.8496,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,OPPU,1,35,Oplegnathidae,Knifejaw,0.0203
NWHI,3.015,1,38,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Yellowfin goatfish,Mulloidichthys,Mulloidichthys vanicolensis,1.3,,,,,,,,Mulloidichthys vanicolensis,15.24,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,MUVA,1,15,Mullidae,Goatfish,0.0099
NWHI,3.02223,0.89,63,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Humpnose big-eye bream,Monotaxis,Monotaxis grandoculis,4.5,,,,,,,,Monotaxis grandoculis,15.8496,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,MOGR,1,35,Lethrinidae,Emperor,0.02296
NWHI,3.097,0.9,26,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Saddle wrasse,Thalassoma,Thalassoma duperrey,1.3,,,,,,,,Thalassoma duperrey,15.24,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,THDU,3,12,Labridae,Wrasse,0.0123
NWHI,3.24297,1,60,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Spotted unicornfish,Naso,Naso brevirostris,4.5,,,,,,,,Naso brevirostris,15.8496,,,,,,,0,N,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,NABR,1,25,Acanthuridae,Surgeonfish,0.01065
NWHI,3.097,0.9,26,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Saddle wrasse,Thalassoma,Thalassoma duperrey,1.3,,,,,,,,Thalassoma duperrey,15.24,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,THDU,20,5,Labridae,Wrasse,0.0123
NWHI,3,1,24,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Spotted surgeonfish,Ctenochaetus,Ctenochaetus strigosus,4.5,,,,,,,,Ctenochaetus strigosus,15.8496,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,CTST,5,12,Acanthuridae,Surgeonfish,0.022
NWHI,3,1,24,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Spotted surgeonfish,Ctenochaetus,Ctenochaetus strigosus,4.5,,,,,,,,Ctenochaetus strigosus,15.8496,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,CTST,8,14,Acanthuridae,Surgeonfish,0.022
NWHI,2.86581,1,40,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Sailfin tang,Zebrasoma,Zebrasoma velifer,4.5,,,,,,,,Zebrasoma velifer,15.8496,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,ZEVE,1,19,Acanthuridae,Surgeonfish,0.03425
NWHI,3.231,1,10,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Hawaiian cleaner wrasse,Labroides,Labroides phthirophagus,1.3,,,,,,,,Labroides phthirophagus,15.24,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,LAPH,1,7,Labridae,Wrasse,0.0059
NWHI,2.88627,0.9,112,27.869837,-175.966066,2024,57211,24-Sep-24,PAV,2000001176,Green jobfish,Aprion,Aprion virescens,3.5,,,,,,,,Aprion virescens,19.2024,,,,,,,0,N,PISCIVORE,Pisc,Pearl & Hermes,PHR-4526,,,SRL,A,nSPC,APVI,1,37,Lutjanidae,Snapper,0.02297
NWHI,3.175,0.95,22,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Threespot chromis,Chromis,Chromis verater,1.3,,,,,,,,Chromis verater,15.24,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,CHVE,5,12,Pomacentridae,Damselfish,0.0229
NWHI,3,1,15,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Vanderbilt's chromis,Chromis,Chromis vanderbilti,1.3,,,,,,,,Chromis vanderbilti,15.24,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,CHVA,20,4,Pomacentridae,Damselfish,0.0258
NWHI,2.577,1,12.7,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Russet angelfish,Centropyge,Centropyge potteri,1.3,,,,,,,,Centropyge potteri,15.24,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,CEPO,1,6,Pomacanthidae,Angelfish,0.0745
NWHI,3,1,46,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Ringtail maori wrasse,Oxycheilinus,Oxycheilinus unifasciatus,4.5,,,,,,,,Oxycheilinus unifasciatus,15.8496,,,,,,,0,N,PISCIVORE,Pisc,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,OXUN,1,35,Labridae,Wrasse,0.01689
NWHI,3.08102,0.93,54,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Slingjaw wrasse,Epibulus,Epibulus insidiator,4.5,,,,,,,,Epibulus insidiator,15.8496,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,EPIN,1,16,Labridae,Wrasse,0.01614
NWHI,3.1253,1,23,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Blackside hawkfish,Paracirrhites,Paracirrhites forsteri,1.3,,,,,,,,Paracirrhites forsteri,15.24,,,,,,,0,I,PISCIVORE,Pisc,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,PAFO,1,15,Cirrhitidae,Hawkfish,0.0165
NWHI,2.96931,1,40,27.869837,-175.966066,2024,57211,24-Sep-24,PAV,2000001176,Daisy parrotfish,Chlorurus,Chlorurus spilurus,3.5,,,,,,,,Chlorurus spilurus,19.2024,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4526,,,SRL,A,nSPC,CHSL,6,13,Scaridae,Parrotfish,0.02431
NWHI,3.46765,0.88,23,27.760233,-175.926152,2024,57241,26-Sep-24,PAV,2000001175,Shoulderbar soldierfish,Myripristis,Myripristis kuntee,1.3,,,,,,,,Myripristis kuntee,15.24,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4720,,,AH2,A,nSPC,MYKU,5,16,Holocentridae,Soldierfish,0.00991
NWHI,3.097,0.9,26,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Saddle wrasse,Thalassoma,Thalassoma duperrey,4.5,,,,,,,,Thalassoma duperrey,15.8496,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,THDU,4,8,Labridae,Wrasse,0.0123
NWHI,3,1,65,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Yellowstripe coris,Coris,Coris flavovittata,4.5,,,,,,,,Coris flavovittata,15.8496,,,,,,,0,I,SECONDARY,MI,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,COFL,1,16,Labridae,Wrasse,0.0352
NWHI,3.175,0.88,19,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Hawaiian chromis,Chromis,Chromis ovalis,4.5,,,,,,,,Chromis ovalis,15.8496,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,CHOV,35,4,Pomacentridae,Damselfish,0.0229
NWHI,3.175,0.88,19,27.964642,-175.78933,2024,57229,25-Sep-24,AGR,2000001177,Hawaiian chromis,Chromis,Chromis ovalis,4.5,,,,,,,,Chromis ovalis,15.8496,,,,,,,0,I,PLANKTIVORE,Pk,Pearl & Hermes,PHR-4589,,,ARG,A,nSPC,CHOV,35,5,Pomacentridae,Damselfish,0.0229
NWHI,2.9435,1,25,27.869837,-175.966066,2024,57211,24-Sep-24,PAV,2000001176,Bluelined surgeonfish,Acanthurus,Acanthurus nigroris,3.5,,,,,,,,Acanthurus nigroris,19.2024,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4526,,,SRL,A,nSPC,ACNR,1,13,Acanthuridae,Surgeonfish,0.021
NWHI,3,1,24,27.869837,-175.966066,2024,57211,24-Sep-24,PAV,2000001176,Spotted surgeonfish,Ctenochaetus,Ctenochaetus strigosus,3.5,,,,,,,,Ctenochaetus strigosus,19.2024,,,,,,,0,I,PRIMARY,H,Pearl & Hermes,PHR-4526,,,SRL,A,nSPC,CTST,6,5,Acanthuridae,Surgeonfish,0.022
